area_name,salary_in_rub
Удомля,59782.24137931035
Чегдомын,59782.25806451613
Алтухово (Брянская область),59803.57142857143
Молоково,59803.57142857143
Республика Северный Судан,59813.486875
Комсомольское (Чувашская Республика),59837.096774193546
Лесной Городок,59861.403225806454
Клин,59936.219532554256
Южный (Челябинская область),60000.0
Заозерное (Челябинская область),60000.0
Северо-Енисейский,60000.0
Григорово,60000.0
Тепловка,60000.0
Владимиро-Александровское,60000.0
Мингрельская,60000.0
Сахалинская область,60000.0
Уптар,60000.0
Каменское (Камчатский край),60000.0
Экажево,60000.0
Абрамовка,60000.0
Красный Октябрь (Курганская область),60000.0
Хрущево,60000.0
Выдрино,60000.0
Нейво-Рудянка,60000.0
Первомайское (Московская область),60000.0
Касансай,60000.0
Усть-Баргузин,60000.0
Парковый,60000.0
Поречье,60000.0
Красный Октябрь,60035.71428571428
"Починки (Московская область, городской округ Егорьевск)",60090.0
Кубинка,60158.875412186375
Омск,60161.071273428664
Киров (Калужская область),60161.98863636364
Елабуга,60213.29026818182
Ступино,60223.80377906977
Плес,60232.5
Верхнеуральск,60247.45
Лесогорск,60280.0
Чехов,60298.551155115514
Тюмень,60305.008646232585
Вишневогорск,60375.0
Людиново,60397.32142857143
Ключи,60400.0
Нижний Новгород,60410.040802137315
Солтон,60437.5
Шуруповский,60500.0
Долаково,60500.0
Камбоджа,60522.62396551724
Завьялово (Алтайский край),60541.666666666664
Марокко,60546.90833333333
Лихтенштейн,60546.90833333333
Городищи,60576.92307692308
Кирпильская,60600.0
Дмитров,60641.63489838823
Красный Пахарь (Ставропольский край),60666.666666666664
Бобровка (Челябинская область),60700.0
Троицк (Московская область),60707.06609322974
Оса (Иркутская область),60738.6
Шахтерск (Сахалинская область),60751.28525641026
Нижнетроицкий,60833.333333333336
Приморка,60833.333333333336
Меленск,60833.333333333336
Павловское (городской округ Домодедово),60851.666666666664
Новоселье (Ленинградская область),60858.333333333336
Потьма,60916.666666666664
Хабаровск,60943.0334553646
посёлок имени Морозова,60944.444444444445
Кировск (Мурманская область),60957.644352657
Красногвардейское (Адыгея),61000.0
Республика Крым,61028.473541666666
Красногородск,61033.333333333336
Кольцово (Новосибирская область),61055.33928571428
Софьино (Раменский район),61096.42857142857
Магдагачи,61190.0
Зырянское,61250.0
Видное,61271.51617647059
Кайеркан,61275.0
Аромашево,61285.71428571428
Бронницы,61322.15024630542
Горно-Алтайск,61328.68815107361
Артем,61340.69430943215
Радужный (Ханты-Мансийский АО - Югра),61351.60096153846
Рузаевка,61432.73127753304
Адлер,61447.21636899366
Краснознаменск (Московская область),61507.98187347932
Бокситогорск,61518.074468085106
Пятигорский,61531.25
Змеиногорск,61538.9879032258
Подгорное,61580.0
Коломна,61604.296136363635
Селятино,61610.77931034483
Зольская,61625.0
Голынки,61625.0
Карагайлинский,61625.0
Салехард,61625.34526266416
Мга,61701.71428571428
Тёткино,61750.0
Новый Городок (Одинцовский район),61750.0
Октябрьское (Челябинская область),61765.625
Вольно-Надеждинское,61827.58620689655
Ногинск,61833.34138124649
Мичуринск,61866.462314606746
Дорохово (Московская область),61877.450980392154
Палатка (Магаданская область),61902.125
Донецк (Украина),61906.29252340072
Республика Конго,61909.80863636364
Старый Крым,61916.426254545455
Дульдурга,62000.0
Саянский,62000.0
Красногорский (Кемеровская область),62000.0
Бабушкин,62009.76219512195
Московский,62078.34365325078
Таксимо,62081.21428571428
Люберцы,62081.55353867165
Новая Чара,62085.71428571428
Марьинская (Ставропольский край),62125.0
Константиновское,62125.0
Кевсала,62125.0
Дмитриевское (Ставропольский край),62125.0
Заветное (Ставропольский край),62125.0
Кугульта (Ставропольский край),62125.0
Круглолесское,62125.0
Горки (Республика Беларусь),62131.103722
Антипино,62142.857142857145
Александровск (Луганская область),62186.0
Черепеть,62187.5
Звенигород,62236.52551498127
Нарьян-Мар,62258.60595170455
Павловский Посад,62283.77787934186
Краснодар,62285.11813890488
Севастополь,62304.90262265746
Крымгиреевское,62333.333333333336
Белоярский,62373.42361111111
Ершичи,62375.0
"Черкизово (Московская область, Пушкинский район)",62407.89473684211
Ливны,62452.83414634146
Большой Уссурийский,62500.0
Шкотово,62500.0
Коркмаскала,62500.0
Ленинкент (Махачкала),62500.0
Глебовка (Краснодарский край),62500.0
Чермен,62500.0
Шамхал-Термен,62500.0
Холбон,62500.0
Дзержинское,62528.07692307692
Светлогорск (Беларусь),62561.842528500005
Петухово,62600.51960784314
Колосовка,62625.0
Корсаков,62661.64618644068
Удачный,62668.90094339623
Мотыгино,62676.19047619047
Барвиха,62678.0
Хомутово (Иркутская область),62705.26315789474
Явас,62800.0
Далматово,62912.31967213115
Чёрное (Московская область),62926.470588235294
Сатинка,62937.5
Куркино,62950.0
Колумбия,62952.275571428574
Виноградный (Крымский район),63000.0
Старь,63113.63636363636
Магистральный,63118.75
Родники (Челябинская область),63142.857142857145
Тигиль,63166.666666666664
Воротынск,63207.142857142855
Родники (Московская область),63210.0
Солнечногорск,63212.59245411285
Белоозёрский (Московская область),63228.348184210525
Барсуки (Ингушетия),63250.0
Тында,63256.47518518519
Карымское,63275.0
Кадошкино,63285.71428571428
Бугры,63308.78448275862
Поварня (Свердловская область),63333.333333333336
Киселевка (Свердловская область),63333.333333333336
Патруши (Свердловская область),63333.333333333336
Платоново (Свердловская область),63333.333333333336
Красногвардейский (Артёмовский городской округ),63333.333333333336
Табуны,63333.333333333336
Марамзино (Свердловская область),63333.333333333336
Солонешное,63333.333333333336
Луговской,63333.333333333336
Некрасово (Свердловская область),63333.333333333336
Решёты (Свердловская область),63333.333333333336
Сростки,63333.333333333336
Тогул,63333.333333333336
Токарево (Свердловская область),63333.333333333336
Приморск (Волгоградская область),63350.0
Калининград,63358.253969557954
Казань,63376.60446934099
Дмитриевка,63400.0
Марьяновка,63416.666666666664
Крым (Ростовская область),63426.83645833333
Лянтор,63436.66447368421
Солнцево (Московская область),63442.45283018868
Русская Поляна,63450.0
Улькан,63500.0
Величаевское,63500.0
Каясула,63500.0
Сотниковское,63500.0
Терновская,63500.0
Широчанка,63500.0
Покойное,63500.0
Первомайское (Ставропольский край),63500.0
Галюгаевская,63500.0
Русское (Ставропольский край),63500.0
Чамлыкская,63500.0
Новый Хушет,63500.0
Фастовецкая,63500.0
Спицевка,63500.0
Прасковея,63500.0
Зирган,63500.0
Нины,63500.0
Назия,63500.0
Старопавловская,63500.0
Цибанобалка,63500.0
Блечепсин,63500.0
Сумкино (Тюменская область),63508.333333333336
Пакистан,63563.486875
Пушкино (Московская область),63568.89765274314
Горный (Саратовская область),63571.42857142857
Абрау-Дюрсо,63609.375
Учалы,63632.4824120603
Дзержинский,63722.63636363636
"Лесной (Московская область, Пушкинский район)",63731.48148148148
Бытошь,63750.0
Червишево,63800.0
Коммунарка,63845.625
Озерный,63900.0
Железнодорожный,63924.927314814806
Раменки (Московская область),63998.48484848485
Тамбовка,64000.0
Республика Гаити,64000.0
Аксарка,64000.0
Мочище,64000.0
Судиславль,64041.666666666664
Островцы (Московская область),64051.69491525424
Жуковка (Брянская область),64072.99275362319
Щапово (Московская область),64145.833333333336
Ильинский (Раменский район),64164.28571428572
Кунашак,64166.666666666664
Домодедово,64223.82630510847
Совхозный (Краснодарский край),64250.0
Старая Станица (Краснодарский край),64250.0
Фряново,64265.625
Фёдоровское (Ленинградская область),64270.833333333336
Колпино,64370.53197004608
Сирия,64381.77996875
"Речицы (Московская область, Раменский район)",64521.739130434784
Бишкек,64553.291344699006
Старая Купавна,64588.45565371025
Томск,64664.36158703627
Софрино,64699.08064516129
Ростовка,64708.333333333336
Аскарово,64725.0
Солнцево (Курская область),64750.0
Жуковский,64756.044807370185
Реюньон,64786.842142857146
Республика Мадагаскар,64786.842142857146
Тунис,64786.842142857146
Республика Либерия,64786.842142857146
Республика Кот-д’Ивуар,64786.842142857146
Ливан,64786.842142857146
Пурпе,64793.181818181816
Каражал,64871.15
Лобня,64895.393467643466
Обухово,64910.8064516129
Мачулищи,64914.45333333334
Таёжный,65000.0
Анди,65000.0
Верхние Ачалуки,65000.0
Жилёво,65000.0
Мухоршибирь,65000.0
Кошурниково,65000.0
Верхняя Сысерть,65000.0
Ойсхара,65000.0
Дондуковская,65000.0
Смолино,65000.0
Менделеево,65000.0
Старые Атаги,65000.0
Раменское,65245.22181628393
Петропавловск-Камчатский,65268.4962913067
Томская область,65332.23333333334
Кумертау,65364.585106382976
Республика Маврикий,65438.486875
Печенга,65500.0
Энергетик,65512.5
Мингечаур,65527.66604166667
Львов,65538.8665852771
Артышта,65568.75
Дубовка (Тульская область),65575.0
Дудинка (Красноярский край),65597.8731496063
Коелга,65600.0
Горнозаводск (Сахалинская область),65625.0
Рощино (Ленинградская область),65657.35909090909
Металлострой,65719.5
Щелково,65741.20139799039
Долгое,65750.0
"Октябрьский (Московская область, Люберецкий район)",65778.84615384616
Каскара,65812.5
Лорино (Чукотский АО),65833.25
Петра Дубрава,65857.14285714286
Быково (Московская область),65865.83274074073
Мьянма,65878.139375
Новошешминск,65911.42222222223
Елкин,66000.0
Коашва,66000.0
Крекшино,66020.10769230769
Байкит,66100.0
Затеречный,66125.0
Высоцкое (Ставропольский край),66125.0
Большой Камень,66128.28054393306
Ванино,66132.41240875912
Клёново (Московская область),66159.09090909091
Ташкент,66183.66570993052
Лосино-Петровский,66222.53886010362
Лиинахамари,66250.0
Снежногорск (Красноярский край),66250.0
Петелино (Тюменская область),66250.0
Большие Салы,66250.0
Балашиха,66250.99125253165
Сергеевка (Северо-Казахстанская область),66271.59583333334
Павловская Слобода,66279.495
Красноармейск (Московская область),66312.6576142132
Залесово,66333.33333333333
Губкинский,66353.04565217391
Кадниковский,66375.0
Бурея (Амурская область),66375.0
Свободный,66389.09726415094
Нахабино,66419.53431578948
"Горки-10 (Московская область, Одинцовский район)",66477.67857142857
Тельма,66500.0
Подольск (Московская область),66507.67923179395
Циолковский,66534.78260869565
Амурск,66744.56867378048
Когалым,66758.18814320388
Красноярка,66772.72727272728
Архара,66807.69230769231
Абан,66812.5
Харьков,66814.63274038289
Хабары,66875.0
Горный (Забайкальский край),66928.57142857143
Некрасовский (Московская область),66931.81818181818
Нововеличковская,66944.44444444444
Долгопрудный,66989.77357425184
Якутск,67144.130873996
Яр-Сале,67214.28571428571
Красногорск,67290.30732820074
Одесса,67423.67395076262
Раздольная (Краснодарский край),67500.0
Левашово,67500.0
Восточный,67500.0
Сафоново (Мурманская область),67500.0
Спирово (Ивановская область),67500.0
Привольная (Краснодарский край),67500.0
Электроугли,67516.22264150943
Землянск,67522.72727272728
Большое,67583.33333333333
Центральный округ,67626.08599634503
Щербинка,67628.0213592233
Истра,67678.24618320611
Малаховка (Московская область),67749.70238095238
Уфимский (Свердловская область),67750.0
Депо,67750.0
Россия,67778.97390835808
Кременкуль,67785.71428571429
Одинцово,67872.58426535087
Монетный,67906.25
Печерск,67970.0
Босния и Герцеговина,67980.79964285715
Усть-Большерецк,68011.2
Московский (Тюменская область),68071.42857142857
Ивантеевка,68113.57614942528
Кубенское,68166.66666666667
Анадырь,68298.93163194443
Зея,68332.1867816092
Большеустьикинское,68333.33333333333
Корсаково,68333.33333333333
Диксон,68343.11029411765
Федотово,68375.0
Ревда (Свердловская область),68430.19801980197
Зыково,68500.0
Николо-Березовка,68500.0
Ленинский (Тульская область),68504.025
Королев,68543.50724285714
Андреевский (Тюменская область),68561.11111111111
Юргинское,68683.33333333333
Мелиораторов (Тюменская область),68683.33333333333
Тулома,68750.0
Талакан (Амурская область),68750.0
Приаргунск,68750.0
Краснотуранск,68750.0
Марфино (Московская область),68784.4827586207
Могойтуй,68845.45454545454
Дубна,68994.53589986468
Левокумское,69000.0
Йемен,69002.33535714286
Бакчар,69333.33333333333
Столбовая,69333.33333333333
Доминиканская Республика,69348.57328571429
Касумкент,69583.33333333333
Салым,69619.11764705883
Покачи,69625.3115942029
Тарманы,69666.66666666667
Онохино,69666.66666666667
Тазовский,69720.58823529411
Азово,69725.0
Цюрупинск,69741.48
Кобрин,69744.99439379011
Новобелокатай,69750.0
Томилино,69756.07246376811
Большие Уки,69833.33333333333
Южно-Сахалинск,69864.97590365376
Малышева,70000.0
Малый Атлым,70000.0
Цолга,70000.0
Манжерок,70000.0
Высокий Мыс,70000.0
Мурманская область,70000.0
Алябьевский,70000.0
Алтай (Ханты-Мансийский АО - Югра),70000.0
Каркатеевы,70000.0
Карымкары,70000.0
Внуковское,70000.0
Андра,70000.0
Красноармейский,70000.0
Болчары,70000.0
Красноленинский,70000.0
Акбаш (Свердловская область),70000.0
Перегребное,70000.0
Агириш,70000.0
Луговой,70000.0
Идринское,70000.0
Лыхма,70000.0
Ларьяк,70000.0
Казым,70000.0
Лямина,70000.0
Куть-Ях,70000.0
Кутерем,70000.0
Верхнеказымский,70000.0
Коммунистический,70000.0
Нялинское,70000.0
Майский (Тюменская область),70000.0
Усть-Кут,70039.86352739726
Мытищи,70063.36258442959
Мама,70210.3
Троицкое (Сахалинская область),70227.27272727272
Канашево,70250.0
Мексика,70280.29177777778
Екатеринбург,70291.14437778328
Горки Ленинские,70302.08333333333
Углянец,70312.5
Монголия,70337.9735
Калужская (Краснодарский край),70416.66666666667
Низино (Ленинградская область),70446.66666666667
Нововаршавка,70600.0
Дубинино,70625.0
Солнечный,70713.23529411765
Куркино (Московская область),70803.75
Курьи,70833.33333333333
Багаряк,70875.0
Бродокалмак,70875.0
Усть-Катав,70900.92
Забайкальск,70955.54619565218
Краснокаменск (Красноярский край),70959.74714285714
Айхал,70988.32
Петропавловское,71000.0
Исток,71000.0
Гидростроитель,71080.0
Сентябрьский,71142.85714285714
Заиграево,71166.66666666667
Владивосток,71217.39587217114
Шабровский,71250.0
Полеводство,71250.0
Еманжелинка,71300.0
Бешкент,71301.74625
Тихвин,71349.18473895582
Теплая Гора,71357.14285714286
Угра,71464.28571428571
Славный (Тульская область),71500.0
Химки,71503.98069012884
Билибино,71575.61280487805
Приволжский (Республика Марий Эл),71625.0
Ржакса,71625.0
Биракан,71666.66666666667
Луначарский (Самарская область),71750.0
Чунояр,71833.33333333333
Усть-Ишим,71886.1
ЛМС,72000.0
"Михнево (Московская область, Ступинский район)",72096.03896103895
Высокий,72142.85714285714
Бодайбо,72211.59375
Усинск,72228.45024271845
Ватутинки,72300.0
Городок,72400.0
Корфовский,72500.0
Новый Ургал,72500.0
Новоселезнево,72500.0
Тайжина,72762.5
Черноголовка,72763.44537815126
Каттакурган,72776.0
Иштыхан,72776.0
Новоминская,72777.77777777778
Кировская,72833.33333333333
Тоншалово,72875.0
Киевский,72891.94074074074
Агеево,73000.0
Норильск,73179.10056536387
Кувейт,73183.22998076923
Октябрьский (Иркутская область),73279.0625
Посёлок совхоза имени Ленина,73335.0
Новый Уренгой,73343.27063177874
Вознесенская (Краснодарский край),73375.0
Климовское,73375.0
Лесное,73375.0
Вычегодский,73402.67777777778
Азовская,73442.30769230769
Казахстан,73607.6065659091
Бухара,73725.5530775862
Эстосадок,73742.42424242424
Черемное,73750.0
Отрадное (Ленинградская область),73779.6875
Шумячи,73937.5
Газимурский Завод,74000.0
Катайск,74209.23684210527
Чукотский АО,74248.35
Зеленоград,74291.22956077242
Оконешниково,74333.33333333333
Карабаш (Республика Татарстан),74335.16590909091
Горняк,74337.92777777778
Сокол (Магаданская область),74608.5
Гавриловка Вторая,74666.66666666667
Березник,74667.05789473685
Кормиловка,74708.33333333333
Хурба,74951.375
Новый Сулак,75000.0
Гилёва (Белоярский городской округ),75000.0
Новый Чиркей,75000.0
Герменчук,75000.0
Зашеек (Мурманская область),75000.0
Кисловка,75000.0
Новый Кяхулай,75000.0
Гергебиль,75000.0
Шамилькала,75000.0
Сергокала,75000.0
Большебрусянское,75000.0
Ковалевское (Краснодарский край),75000.0
Гехи,75000.0
Акуша,75000.0
Тегульдет,75000.0
Юшала,75000.0
Яндаре,75000.0
Бачи-Юрт,75000.0
Рыбалово,75000.0
Цоци-Юрт,75000.0
Плиево,75000.0
Камбилеевское,75000.0
Аллерой (Курчалоевский район),75000.0
Чапаевское (Карачаево-Черкесия),75000.0
Кака-Шура,75000.0
Пояконда,75000.0
Гойты,75000.0
Зоркальцево,75000.0
Белиджи,75000.0
Черданцево,75000.0
Черемухово,75000.0
Исправная,75000.0
Псыж,75000.0
Птичье (Ставропольский край),75000.0
Раякоски,75000.0
Радуга,75000.0
Икон-Халк,75000.0
Инарки,75000.0
Чернолесское,75000.0
Ильинское-Хованское,75000.0
Червлённая,75000.0
Зональная Станция,75000.0
Хумалаг,75000.0
Первомайское (Хасавюртовский район),75000.0
Семендер,75000.0
Возжаевка,75000.0
Кильдинстрой,75000.0
Северо-Восточные Сады,75000.0
Северное (Ставропольский край),75000.0
Хакуринохабль,75000.0
Автуры,75000.0
Орджоникидзевский,75000.0
Альбурикент,75000.0
Богашёво,75000.0
Каякент,75000.0
Змейская,75000.0
Катыр-Юрт,75000.0
Губден,75000.0
Алхан-Кала,75000.0
Ходзь,75000.0
Сары-Тюз,75000.0
Парбиг,75000.0
Самусь,75000.0
Самашки,75000.0
Кардоникская,75000.0
Карджин,75000.0
Чонтаул,75000.0
Каргала,75000.0
Первомайское (Карачаево-Черкесия),75000.0
Семилетка,75000.0
Грязновское,75000.0
Новолакское,75000.0
Новый Васюган,75000.0
Красное (Краснодарский край),75000.0
Троицкое (Северная Осетия),75000.0
Сунжа (Северная Осетия),75000.0
Мыс Каменный,75000.0
Сурхахи,75000.0
Дылым,75000.0
Кумыш,75000.0
Атиг,75000.0
Мысхако,75000.0
Майское (Северная Осетия),75000.0
Курлек,75000.0
Майртуп,75000.0
Куруш (Хасавюртовский район),75000.0
Геджух,75000.0
Валериановск,75000.0
Маджалис,75000.0
Ансалта,75000.0
Натырбово,75000.0
Могочино,75000.0
Кужорская,75000.0
Бутка,75000.0
Междуречье (Мурманская область),75000.0
Сторожевая (Карачаево-Черкесия),75000.0
Молочный,75000.0
Тыреть 1-я,75000.0
Тюбе,75000.0
Красный Чикой,75000.0
Бабаюрт,75000.0
Стародубское (Ставропольский край),75000.0
Заводоуспенское,75000.0
Моряковский Затон,75000.0
Красный Курган (Карачаево-Черкесия),75000.0
Незамаевская,75000.0
Михайловское (Северная Осетия),75000.0
Красный Коммунар,75000.0
Сиреневый (Курганская область),75000.0
Дружинино,75000.0
Тулюшка,75000.0
Мескер-Юрт,75000.0
Шелковская,75000.0
Средний Васюган,75000.0
Стодолище,75000.0
Средний,75000.0
Михайловка,75000.0
Некрасовка,75000.0
Наурская,75000.0
Нерчинский Завод,75000.0
Лух,75000.0
Луостари,75000.0
Терская,75000.0
Шаталово,75000.0
Луковская (Северная Осетия),75000.0
Тарки,75000.0
Урожайное (Ставропольский край),75000.0
Териберка,75000.0
Тарское,75000.0
Заря (муниципальное образование Алапаевское),75000.0
Терезе,75000.0
Тарумовка,75000.0
Усиша,75000.0
Вахрушево,75000.0
Новокаякент,75000.0
Днепровская,75000.0
Темижбекский,75000.0
Коржевский (Славянский район),75000.0
Лейпи,75000.0
Новая Мака,75000.0
Тищенское,75000.0
Верхнее Казанище,75000.0
Улукулево,75000.0
Сокуры,75000.0
Кяхулай,75000.0
Ассиновская,75000.0
Гелдаган,75000.0
Нижнее Казанище,75000.0
Нижний Дженгутай,75000.0
Еланский,75000.0
Мишуково (Мурманская область),75000.0
Нижний Цасучей,75000.0
Шиловка (Горноуральский городской округ),75000.0
Титан (Мурманская область),75000.0
Ура-Губа,75000.0
Нижняя Омка,75000.71428571429
Александровское (Томская область),75060.0075
Шатск,75117.64705882352
Магадан,75207.88933544303
Новосибирск,75332.34024152644
Фрязино,75385.12345679013
Первомайский (Коркинский район),75562.5
Шишкин Лес,75625.0
Сулак (Дагестан),75625.0
Нечаевка (Дагестан),75625.0
Дубки (Дагестан),75625.0
Барсово,75625.0
Лузино,75666.66666666667
Вольное (Адыгея),75666.66666666667
Белое (Адыгея),75666.66666666667
Шедок,75666.66666666667
Сквира,75688.8
Ис,75833.33333333333
Хиславичи,75937.5
Частоозерье,76000.0
Ерофей Павлович,76000.0
Соболево (Камчатский край),76000.0
Верхнеднепровск,76180.40000000001
Байкалово,76250.0
Бахт,76329.11666666665
Запрудня (Московская область),76421.875
Донецк,76436.00553529411
Новодмитриевская,76500.0
Ягодное (Самарская область),76514.6
Ванавара,76666.66666666667
Азанка,76666.66666666667
Бразилия,76711.50331896552
Алдан,76741.53427419355
Двуреченск,76833.33333333333
Пуровск,76875.0
Ивановское (Московская область),76925.80652173913
Московская область,77041.9341322314
Астана,77210.68238494048
Староюрьево,77259.66666666667
Сим,77287.58695652174
Вынгапуровский,77333.33333333333
Дьяконово,77375.0
Тюбук,77375.0
Привокзальный (Свердловская область),77500.0
Троицкое (Московская область),77500.0
Республика Коста-Рика,77569.14
Михановичи,77625.44
Новоукраинское,77781.25
Елизаветинское (Ставропольский край),78166.66666666667
Канглы (Ставропольский край),78166.66666666667
Бурлацкое (Ставропольский край),78166.66666666667
Иргаклы,78166.66666666667
Краснокумское,78166.66666666667
Григорополисская,78166.66666666667
Комсомолец (Ставропольский край),78166.66666666667
Половинный (городской округ Верхний Тагил),78333.33333333333
Нерюнгри,78444.1591449814
Ягодное (Магаданская область),78472.72727272728
Ленск,78522.36648
Хатукай,78750.0
Первомайское (Алтайский край),79100.0
Белоярск,79333.33333333333
Усть-Луга,79491.63492063493
Облучье,79757.66228070176
Республика Гана,79834.21055555556
Таборы (Таборинский район),80000.0
Колюткино,80000.0
Понтонный,80000.0
Астапово,80000.0
Косино,80000.0
Николо-Павловское,80000.0
Натальинск,80000.0
Урмикеево,80000.0
Горки (Ленинский район),80000.0
Лосиный,80000.0
Лобва,80000.0
Уралец,80000.0
Калиновка (Байкаловский район),80000.0
Усть-Вымский район,80000.0
Крылатовский,80000.0
Калья,80000.0
Старопышминск,80000.0
Средний Бугалыш,80000.0
Алпатьево,80000.0
Кедровое,80000.0
Пелым,80000.0
Павда,80000.0
Махнево,80000.0
Первомайский (Горноуральский городской округ),80000.0
Манчаж,80000.0
Туринская Слобода,80000.0
Песчаное,80000.0
Мартюш,80000.0
Староуткинск,80000.0
Петрокаменское,80000.0
Алфимово,80000.0
Боброво,80000.0
Вулканный,80000.0
Другие регионы,80076.66571428571
Санкт-Петербург,80125.71019599156
Кысыл-Сыр,80146.66666666667
Кривошеино,80166.66666666667
Эльбан,80263.15789473684
Темясово,80333.33333333333
Омская область,80398.68000000001
Северо-Енисейский (Красноярский край),80630.22727272728
Коротчаево,80916.66666666667
Владимир-Волынский,81251.84
Намибия,81500.87722222222
Иран,81569.02966666667
Октябрьский (Камчатский край),81666.66666666667
Белый Яр (Республика Хакасия),81666.66666666667
Лазарево (Тульская область),81842.966875
Белогорск (Крым),81881.77579512195
Дрожжино,81909.09090909091
Приобье,82142.85714285714
Сент-Винсент и Гренадины,82188.405
Павловка (Павловский район Ульяновской области),82500.0
Донское (Республика Крым),82500.0
Мосрентген,82500.0
Мурино,82729.8419117647
Киев,82907.8338096079
Новоджерелиевская,83016.66666666667
Романово,83333.33333333333
Новоаганск,83750.0
Ваганово,83750.0
Эвенск,83953.84615384616
"Мирный (Московская область, Люберецкий район)",84000.0
Ильинско-Подомское,84046.7625
Ясногорск (Забайкальский край),84100.0
Белушья Губа,84270.68333333333
Тайвань,84362.97954545455
Алтай (Зыряновск),84397.06536666668
Сосновый Бор (Ленинградская область),84399.51470588235
Сабетта,84500.0
Мирный (Республика Саха (Якутия)),84857.41209677419
Успенское (Московская область),85000.0
Татариново,85000.0
Ямбург (Ямало-Ненецкий АО),85392.85714285714
Гянджа,85469.70043181819
Богородское (Московская область),85833.33333333333
Глубокое (Восточно-Казахстанская область),85899.74583333333
Горьковское,86000.0
Октябрьское (Ханты-Мансийский АО),86200.0
Новодеревянковская,86250.0
Белое Море,86666.66666666667
Хорватия,87108.72716666666
Развилка (Московская область),87242.01754385965
Большое Стиклево,87308.09999999999
Февральск (Амурская область),87350.0
Краснооктябрьский (Адыгея),87500.0
Жуковка (Московская область),87682.08181818182
Каменка,88109.2625
Лежнево,88142.85714285714
Лазаревское,88179.36885245901
Новолеушковская,89500.0
Сочи,89526.50817491006
Республика Кения,89967.1045
Алексеевка (Ростовская область),90000.0
Хандыга,90000.0
Бея,90000.0
Двинской,90104.01666666666
Новокорсунская,90400.0
Заполярный (Ямало-Ненецкий АО),90402.60500000001
Индия,90517.96840277777
Боровляны,90589.485
Железнодорожный (Иркутская область),90672.72727272728
Калиновка,90943.232
Александровская (Краснодарский край),91025.0
Емца,91124.81999999999
Эквадор,91243.44039955358
Металлплощадка,91250.0
Назарово,91345.85579881657
Охотск,91500.0
Ильинка (Хабаровский край),92500.0
Клетня,92890.7794117647
Виноградов,93177.38
Александровка (Донецкая область),93279.0
Кировское (Донецкая область),93279.0
Петропавловка,93279.0
Красный Лиман,93279.0
Троицкое (Хабаровский край),93333.33333333333
Новокуровка (Хабаровский край),93333.33333333333
Зестафони,93429.43875
Асака,93436.0575
Рустави,93697.1918
Вольногорск,93948.09999999999
Актаныш,94220.640625
Москва,94387.9158364641
Певек,94398.76736111111
Навои,94429.62358695653
Ханымей,95000.0
Нижнеангарск,95000.0
Излучинск,95945.19117647059
Республика Хакасия,96181.79999999999
Выползово,96250.0
Лесное (Тверская область),96500.0
Ташкиново,96500.0
Коктебель,96645.17106666666
Конезавод имени Буденного,96668.5707
Минское,97250.8
Кыра,97500.0
Медвежье Озеро,97511.36956521739
Дукат (Магаданская область),98000.0
Близнюки,98385.9
Валки,98385.9
Кишинёв,99525.30001801801
Лычково,100000.0
Найстенъярви,100000.0
Хорлово,100000.0
Соколовый,100000.0
Смоляниново,100000.0
Кацивели,100000.0
Большегривское,100000.0
Седельниково,100000.0
Ома (Ямало-Ненецкий АО),100000.0
Горки (Ямало-Ненецкий АО),100000.0
Северный (Нижегородская область),100000.0
Приполярный,100000.0
Новый (Камчатский край),100000.0
Малореченское,100000.0
Михайловка (Иркутская область),100400.0
Республика Сенегал,101377.386875
Баку,101678.37233018708
Денау,101729.88
Емецк,101781.025
Республика Саха (Якутия),102246.7
Кедровый (Красноярский край),103111.11111111111
Советский (Новосибирская область),103333.33333333333
Макаров (Киевская область),104376.375
Комсомольск (Томская область),105000.0
Чульман,105000.0
Русскинская,105000.0
Гори,106368.50366666667
Сабетта (Ямало-Ненецкий АО),106707.31707317074
Новорождественская,107750.0
Каменское,108013.07400000001
Вьетнам,108139.94859999999
Екатериновка (Краснодарский край),108333.33333333333
Республика Сейшельские острова,108453.69416666667
Нукус,108961.47791666667
Поти,109050.19
Италия,109401.48474358975
Иннополис,109416.18176036036
Агеево (Тамбовская область),110000.0
Филиппины,110864.00676470587
Новый Порт,111250.0
Карши,111681.68611111112
Таиланд,112150.22094478527
Бованенково,112400.0
Оман,112629.19111111113
Монако,112629.68423076923
Беликово (Московская область),115000.0
Архангельское (Московская область),115000.0
Камчатский край,115996.7
Зеленодольск (Днепропетровская область),116035.34166666667
Зугдиди,116119.25333333334
Первомайский (Забайкальский край),116860.0
Токмак,117500.0
Ветлужский (Нижегородская область),117500.0
Кубринск,117500.0
Аксай (Дагестан),118214.28571428571
Цхинвал,119377.5359090909
Засечное,120000.0
Сосенское,120000.0
Колюбакино,120000.0
Барабаново,120000.0
Малокурильское,120000.0
Верхняя Тойма,120031.025
Мцхета,121666.57999999999
Хашури,121666.57999999999
Новый Уоян,122727.27272727272
Кентау (ЮКО),123021.33710714288
Испания,123120.11187383177
Сагареджо,124059.84
Таджикистан,124260.66642396693
Дзержинск (Донецкая область),124830.015
Ладыжин,127540.445
Узбекистан,127802.36865079365
Новомалороссийская,128333.33333333333
Соловьёвск,128333.33333333333
Новолабинская,128333.33333333333
Республика Куба,128347.125
Артемовский (Иркутская область),129600.0
